story_id,keyword_id,keyword
11276,195,Tiersage
19644,797,Blutstropfen etc.
10358,8,"Sage, historische"
876,885,Pastor
11901,2229,Geld
16656,289,Stein
11825,466,Kirchliches
17946,29,witches
9899,440,destruction
13316,11622,"Wakenstädt, Walsmühlen, Gedebusch"
16777,332,bells
10647,29,witches
19866,271,"Verwandlung, Werwolf"
19592,8,"Sage, historische"
12480,140,When
575,589,Kahn
19485,360,Frau
17286,16150,Fohlen
1478,482,Edelleute
7041,938,Kloster
16168,16170,Verwandlung in einen Hund
16010,1964,Horse
15588,91,dead
6434,32,Hexe
6635,233,"Tiersagen, Märchen I"
1987,140,When
6560,5026,angeln
13424,233,"Tiersagen, Märchen I"
687,20,Man who move the boundaries
4382,4157,Ochse
13756,581,Wein
18674,93,Toter
26,31,Vieh
14713,232,Tiermärchen
5981,5986,"Giant miss, earthworms"
16559,482,Edelleute
1904,91,dead
16151,20,Man who move the boundaries
19932,4277,Hühnerei
2039,32,Hexe
15412,2229,Geld
14215,7885,Huhn
17543,17547,gehen
19669,45,Lokalsage
19425,3955,schlagen
10732,10736,Johannis
14509,256,Ring
18657,1718,Säbenrand
17586,16505,beraten
14953,257,Kette
11510,91,dead
15215,442,Stadt
5043,231,lehren
13179,257,Kette
14713,5296,Fischart
5638,4,historical legends
18295,442,Stadt
3227,848,"Pferd, allg. Abwehr etc."
6640,4661,Maus
3103,1320,Knüppel
17516,45,Lokalsage
10868,7012,Mäuse machen etc.
15644,91,dead
5845,19,Scheidengänger
9435,400,heben
6049,290,giants
5960,351,Schatzsage
14561,223,Viting
7972,198,Fuchs
9080,812,varia
16964,615,Tod
12444,29,witches
11562,599,Ewig Leben: I
95,111,from the french period
3246,45,Lokalsage
13149,823,Wilde Jagd
13801,206,Etymologie
299,232,Tiermärchen
17508,31,Vieh
6862,710,An Menschen
5941,3669,Bräutigam
4197,555,moort
14905,289,Stein
9239,600,ewig
14713,2266,Schwanz
15610,2519,brownie
17919,19,Scheidengänger
11462,53,robbers
11740,524,Volkssage
2636,45,Lokalsage
16212,16213,Königin
4052,253,tragen
16134,16135,Wolfsriemen
10815,29,witches
15568,1798,sehen
7303,72,local legends: varia
17065,555,moort
11483,235,Storch
4710,71,Hufeisen
1117,93,Toter
3044,16,sacrilege
2989,2991,grünen
9697,937,Kirche
7251,2482,Priester
14934,1025,Hund
14999,351,Schatzsage
19525,1544,sterben
12113,7289,Kyffhäuser: Kaiser im Berg
9756,1216,wo
7770,2162,Blocksbergfahrt
5892,440,destruction
14068,7115,Uterhard etc.
8009,91,dead
14301,331,Lit.
17794,17795,"Ribnitz, Röwenitz, Störtebecker"
19592,4,historical legends
13212,290,giants
3518,1025,Hund
11270,71,Hufeisen
15340,91,dead
6856,3652,Mordkrug etc.
13804,330,Literature
15174,206,Etymologie
12482,64,Blocksberg varia
19396,885,Pastor
8957,63,Blocksberg
14277,395,treasure
17874,334,Fachliteratur
19364,970,Melken
5830,32,Hexe
12516,53,robbers
10565,91,dead
9147,142,"Hexenausritt, Termine"
14214,1775,not to fear
17925,187,Sau
9577,9580,Bessenstäl
18348,70,Horse shoe etc.
19932,19933,Wege
3019,1230,Untergangssage
11413,11414,Hexenburg
17495,731,"Kenntnis von den Wenden, meckl."
3119,8,"Sage, historische"
11289,52,Räuber
17497,4,historical legends
6401,32,Hexe
6988,937,Kirche
10683,29,witches
2282,234,wie Fuchs das Fliegen lernte
7459,41,local legends
12881,250,"Kette tragen, Ring"
16402,12349,Schweineknecht
12990,194,Schwein
8534,7034,Witching dinner
12764,7456,Knothole
961,970,Melken
11160,93,Toter
13892,91,dead
13566,13567,Kräwter etc.
15455,334,Fachliteratur
4740,1227,Untergang: Lit.
18625,8,"Sage, historische"
1651,514,Glas
8822,290,giants
8933,29,witches
12557,52,Räuber
19109,2364,Schürze platzt
7874,7118,Backofen
18602,1360,Grab
13025,7130,Jump
100,102,Gestalt
10537,848,"Pferd, allg. Abwehr etc."
13994,32,Hexe
1190,40,Familie
3739,150,wann
6688,1798,sehen
15413,1558,Gen.
1904,1910,Luftfahrt
19610,481,peitschen
7124,600,ewig
18745,290,giants
3532,232,Tiermärchen
5859,402,Kuh
6500,5026,angeln
5811,360,Frau
14413,8,"Sage, historische"
9832,20,Man who move the boundaries
11030,45,Lokalsage
10600,466,Kirchliches
13524,52,Räuber
9164,8,"Sage, historische"
10998,16,sacrilege
9591,71,Hufeisen
19554,93,Toter
13268,290,giants
13373,407,Totenmesse
10223,10225,lahm
17487,91,dead
1928,235,Storch
3798,870,"Tote red., erste Frau, Mutter"
8677,93,Toter
7744,29,witches
7636,4,historical legends
8412,7184,Stillen Fridag
9646,142,"Hexenausritt, Termine"
17724,17726,Knochen
357,364,Pferd
14414,91,dead
10112,32,Hexe
7537,599,Ewig Leben: I
7219,869,Mutter
16933,292,Riese
19742,292,Riese
17773,5770,Grenze
15716,235,Storch
19610,545,See (der)
14077,1544,sterben
17971,4867,Tagelöhner
19203,93,Toter
6635,191,Wolf
18954,64,Blocksberg varia
3016,72,local legends: varia
979,732,Mecklenburg
5863,29,witches
17655,289,Stein
15019,53,robbers
13663,6587,"Tiere: Sagen, Märchen etc."
11295,3805,Vossbarg
7964,7690,Storch: geschossen - hinterher verletzter Mensch
18435,8585,Landmesser
19328,466,Kirchliches
10441,1069,Taube
18666,290,giants
16662,52,Räuber
608,480,Haberlandt
1841,42,Family
19189,290,giants
17333,52,Räuber
4385,2875,Eisen
4038,555,moort
6989,938,Kloster
13917,45,Lokalsage
14099,19,Scheidengänger
3613,1988,Glocke
2345,1544,sterben
19723,2556,Liebeszauber
12336,2366,platzen
12894,938,Kloster
8366,5493,Ribnitz Binnensee etc.
9703,8461,machen
11294,52,Räuber
8836,976,Galgen
10785,524,Volkssage
1573,32,Hexe
18339,32,Hexe
8433,415,water
18006,91,dead
7189,7197,Schildkröte
5599,5600,"Devil carrys, throws stones etc"
16293,29,witches
7091,72,local legends: varia
9620,600,ewig
3300,53,robbers
4153,1503,Tod varia
12209,6588,essen
18140,30,on cattle
12723,93,Toter
3376,554,Taufe
12887,253,tragen
4273,4278,bitten
19731,131,French people
19934,2191,Pale girl
10397,4154,"Ochse, Bolle"
18117,371,Lenore
7471,246,Halskette
9464,292,Riese
8837,16,sacrilege
18728,8,"Sage, historische"
19420,16,sacrilege
13978,32,Hexe
12646,8,"Sage, historische"
13304,13310,Preuße
10868,4661,Maus
4166,45,Lokalsage
17118,17123,sammeln
2238,308,Gesunder
12828,7344,Juchhans / Juchthans
8947,4561,Hengst
11493,4879,Dörfer
5509,711,Mensch
15413,4,historical legends
16672,29,witches
4760,16,sacrilege
15466,91,dead
9252,206,Etymologie
5610,5613,Brootrotten
1058,1065,unschuldig
3484,3485,"Tode laden, Tote in Kirche etc."
389,290,giants
4777,29,witches
15607,440,destruction
1635,671,Toys
5429,5433,Schinder
4629,29,witches
5087,32,Hexe
17176,440,destruction
4273,16,sacrilege
19707,12447,"Kröte, Gevatter"
11581,72,local legends: varia
18173,31,Vieh
2869,938,Kloster
4952,8,"Sage, historische"
17840,17841,Klabautermann
16479,16481,Fru Waul
6259,6263,Knud/ Knut/ Knudt
10149,253,tragen
342,345,König
16148,5331,Viehdieb
12923,364,Pferd
7232,7235,Etmylogie Lit.
5048,53,robbers
8194,93,Toter
9585,599,Ewig Leben: I
12584,12586,Mountain varia
15476,292,Riese
5175,91,dead
7381,2954,"Edelmann, Toter, Geld"
7527,395,treasure
18937,52,Räuber
10333,253,tragen
1675,543,Opfer
18282,732,Mecklenburg
8578,8582,Pasterfru
7720,2956,Edelmann
17749,1162,Gälknoeker
18823,5331,Viehdieb
12558,91,dead
8835,91,dead
17672,2412,England
14115,52,Räuber
6792,70,Horse shoe etc.
10616,331,Lit.
18515,732,Mecklenburg
13969,8,"Sage, historische"
14675,8161,Heu
5790,440,destruction
2049,131,French people
16952,1459,Steine
6147,16,sacrilege
10921,9545,Kartoffel
13597,253,tragen
16021,810,Varia
14003,14004,ersticken
18376,836,Raubritter
8912,256,Ring
18403,885,Pastor
9581,869,Mutter
19735,91,dead
5162,70,Horse shoe etc.
9638,16,sacrilege
18251,364,Pferd
19503,3066,Dorf
17946,4331,Abendmahl
14907,14908,Malchow II
14735,3519,Dog
8554,8,"Sage, historische"
5179,63,Blocksberg
8696,290,giants
16047,1069,Taube
1866,1872,Hochtit
6549,5045,Krähe
13789,555,moort
3033,93,Toter
7058,7060,Schinnerhannes
136,147,Haus
448,407,Totenmesse
8726,6877,Kleiderschrank
18830,19,Scheidengänger
11791,257,Kette
10893,32,Hexe
1044,407,Totenmesse
4900,2394,Stiefel
18294,440,destruction
18120,1712,Victim
11782,3024,Besenstiel
19652,1230,Untergangssage
6972,20,Man who move the boundaries
4328,16,sacrilege
19959,19960,Siebrand
19883,53,robbers
7738,233,"Tiersagen, Märchen I"
15761,29,witches
6452,835,Robber-knight gen.
7293,45,Lokalsage
15078,7942,Jude
15293,354,Berg
2137,32,Hexe
8183,292,Riese
14544,32,Hexe
19291,19292,weiblich: Keule
17586,581,Wein
7562,825,wild hunt
12262,72,local legends: varia
10298,353,Kinder
2120,354,Berg
8824,5115,Nixe
14795,955,devil's confederate
5201,130,Franzose
12524,32,Hexe
9074,52,Räuber
1212,1213,stolpern
5022,198,Fuchs
8458,5724,Schäferknecht
18996,482,Edelleute
4333,4,historical legends
1733,16,sacrilege
11493,440,destruction
17940,6254,Hemd etc.
16665,16666,Pietsch
4544,93,Toter
16236,91,dead
9469,32,Hexe
7543,2229,Geld
1723,600,ewig
5101,29,witches
7249,4661,Maus
12966,53,robbers
11299,7184,Stillen Fridag
9583,72,local legends: varia
6456,32,Hexe
10446,205,local legends: churches and passages
3421,1315,gelähmt
15304,6254,Hemd etc.
3306,16,sacrilege
5586,364,Pferd
2200,2202,Worauf
19031,80,werewolf
7762,91,dead
14641,93,Toter
18447,29,witches
6844,354,Berg
16851,189,Volksmärchen
1573,711,Mensch
15838,2314,Werber
15549,362,eisern
16387,809,Teufel
15541,15542,Hecht
876,882,Mann
11487,256,Ring
18213,364,Pferd
18945,809,Teufel
10719,3753,morgens
17306,836,Raubritter
8644,710,An Menschen
9243,482,Edelleute
13356,394,haunting animals
10187,32,Hexe
15588,496,"Wiederkehr, Totenhemd"
17697,16,sacrilege
6474,52,Räuber
15808,431,Seven-year war
3843,360,Frau
8758,555,moort
8041,1559,Allg.
6607,1162,Gälknoeker
13149,13154,Fru Böse
2217,223,Viting
6592,253,tragen
17560,8,"Sage, historische"
2084,2087,"Ort, Orte, wo Räuber hausen"
9729,3093,Großherzog
6828,2216,Teufelssage
14677,13627,Butt - schiefes Maul
12304,93,Toter
8091,555,moort
15728,2476,einmauern
19519,271,"Verwandlung, Werwolf"
11307,955,devil's confederate
3860,29,witches
7446,290,giants
1104,1109,Milch
6835,6838,Hohe Burg
1287,80,werewolf
16501,3068,Feld
11963,91,dead
13743,2229,Geld
12657,12658,ship stolen
18380,1069,Taube
16804,223,Viting
3862,233,"Tiersagen, Märchen I"
16281,970,Melken
17931,351,Schatzsage
13455,235,Storch
19744,248,Kind
18571,810,Varia
8837,1024,Schäfer
2891,2893,Backbeere
6344,198,Fuchs
15620,53,robbers
6580,53,robbers
19586,32,Hexe
166,80,werewolf
13356,13360,Kuh weidet
11754,2718,Schlacht
11194,4661,Maus
1186,16,sacrilege
15288,246,Halskette
10068,253,tragen
18509,986,"30-/100-year war, blending"
12540,1227,Untergang: Lit.
3967,8,"Sage, historische"
8108,8110,Ghosts
6613,866,töten
18237,70,Horse shoe etc.
4182,4186,Förster
15978,30,on cattle
14317,91,dead
19490,19492,Tausend und eine Nacht
4221,4223,Ferkel
12224,331,Lit.
17765,1229,Signal
2719,812,varia
6875,6877,Kleiderschrank
17552,331,Lit.
14739,2718,Schlacht
11755,7288,Kaiser
242,254,Stellvertreter
5572,8,"Sage, historische"
15311,130,Franzose
12697,1247,spuken
19999,63,Blocksberg
1723,602,Plut (Teil einer Semmel)
9783,20,Man who move the boundaries
13546,32,Hexe
17801,5172,"Victim, last hour has come"
15191,72,local legends: varia
19580,19582,raken
13231,91,dead
17029,32,Hexe
7471,7473,anbinnen
14208,3211,Wiedergänger
14264,524,Volkssage
6444,53,robbers
4928,93,Toter
17295,17297,grün
16711,612,Leute
9394,9396,"zum Martinsmann, ähnliche Gebräuche, etc."
3208,812,varia
1455,364,Pferd
15728,15731,Murdkuul
11326,63,Blocksberg
6409,149,Maitag
8108,91,dead
17410,442,Stadt
10218,2087,"Ort, Orte, wo Räuber hausen"
4544,826,weiblich
5941,349,Schloss (Bauwerk)
18237,71,Hufeisen
13428,13429,Deuwel
1122,870,"Tote red., erste Frau, Mutter"
4699,407,Totenmesse
17528,29,witches
6067,2583,Nacht
12188,290,giants
14644,64,Blocksberg varia
8763,8764,Hahn
12887,10975,Streitkräfte
19418,80,werewolf
6939,93,Toter
14635,91,dead
16143,360,Frau
5319,347,Prinzessin
3862,231,lehren
10882,29,witches
13485,53,robbers
14675,1162,Gälknoeker
15936,45,Lokalsage
13902,91,dead
15581,232,Tiermärchen
6665,292,Riese
19321,810,Varia
16506,292,Riese
18698,5090,betteln
11058,4,historical legends
14386,1718,Säbenrand
5429,248,Kind
5823,1069,Taube
13190,93,Toter
17586,17588,Krück
15876,289,Stein
17979,1227,Untergang: Lit.
16485,292,Riese
2723,612,Leute
7108,16,sacrilege
9131,91,dead
16466,39,Knight varia
4162,731,"Kenntnis von den Wenden, meckl."
15821,651,kaufen
17009,4,historical legends
14525,14528,"Mutterfisch, Schlei"
6338,29,witches
10095,3066,Dorf
6153,130,Franzose
17129,53,robbers
13556,4,historical legends
17925,193,Märchen
4020,93,Toter
13875,93,Toter
11146,91,dead
15433,555,moort
12253,8,"Sage, historische"
8226,1395,ausmessen
3894,130,Franzose
11826,4661,Maus
18970,32,Hexe
11594,91,dead
9127,53,robbers
10223,2482,Priester
14912,16,sacrilege
470,472,Sweden
14653,250,"Kette tragen, Ring"
17034,8,"Sage, historische"
18409,810,Varia
16315,16,sacrilege
5258,32,Hexe
18945,349,Schloss (Bauwerk)
5300,130,Franzose
17586,6165,Teig
7108,600,ewig
7955,395,treasure
4162,70,Horse shoe etc.
11033,3652,Mordkrug etc.
12742,334,Fachliteratur
14525,14526,Mutterfisch
5646,5648,Papedöneke
13681,223,Viting
17192,91,dead
13346,330,Literature
19377,32,Hexe
13546,150,wann
16686,5777,Schuh
17044,8,"Sage, historische"
18050,3008,Sohn
9738,29,witches
6015,2699,hauen
8482,7942,Jude
16703,72,local legends: varia
17821,2416,"Entheiligung des Feiertages, Karfreitag"
7402,6647,tragen Berge zusammen
19610,19612,flach
13482,3980,Totentrauung
19270,307,Wasser
11714,72,local legends: varia
14284,362,eisern
19291,1497,Name
8047,29,witches
6775,2171,Heibarg
5244,130,Franzose
16734,80,werewolf
17794,5492,Ribnitz
1427,1430,"bekreuzigen, sich"
13149,13152,Keule
8282,256,Ring
12607,351,Schatzsage
7636,5,Danish people
12839,7808,Bier
10047,93,Toter
13986,292,Riese
6688,6689,to see leftovers
17724,29,witches
14063,7114,Uterhard
5247,232,Tiermärchen
18698,10225,lahm
17438,555,moort
3854,402,Kuh
575,16,sacrilege
16568,2367,Schürze
12258,331,Lit.
14905,292,Riese
6875,45,Lokalsage
13130,13132,Sigellack
15716,195,Tiersage
12557,53,robbers
13045,13046,Hostie
19532,466,Kirchliches
7988,826,weiblich
1278,1107,"Buttern, Melken"
18795,301,"Wolf und Fuchs auf der Hochzeit, Kranker trägt Gesunden"
14946,4286,zusammentragen
2641,364,Pferd
19610,349,Schloss (Bauwerk)
7251,3487,Kirche (Gebäude)
7276,7018,Mahl
16739,41,local legends
608,611,glauben (spirituell)
16672,63,Blocksberg
5549,602,Plut (Teil einer Semmel)
2404,626,Ewiger Jude
17333,45,Lokalsage
4371,929,Buttern
11762,253,tragen
17222,17224,richten
15028,15032,Mineral spring / holy spring
15709,53,robbers
10540,19,Scheidengänger
19823,93,Toter
4328,1069,Taube
18263,938,Kloster
8969,1497,Name
16439,194,Schwein
10270,3066,Dorf
8578,8580,geizig
15588,93,Toter
13190,91,dead
10609,2278,Geister
7714,440,destruction
6894,555,moort
10836,581,Wein
17920,194,Schwein
4111,354,Berg
6661,1503,Tod varia
2545,20,Man who move the boundaries
17989,206,Etymologie
8097,91,dead
12086,246,Halskette
17881,20,Man who move the boundaries
17427,885,Pastor
18289,29,witches
2715,45,Lokalsage
12208,407,Totenmesse
6487,64,Blocksberg varia
5122,63,Blocksberg
14921,91,dead
11613,11614,to walk
19253,206,Etymologie
9691,440,destruction
14069,600,ewig
14444,7593,pflügen
8193,2718,Schlacht
7016,63,Blocksberg
843,29,witches
16413,53,robbers
19639,14728,peinigen
10622,580,Hemd
3902,248,Kind
12501,16,sacrilege
14495,235,Storch
13583,32,Hexe
14235,250,"Kette tragen, Ring"
2682,349,Schloss (Bauwerk)
9923,612,Leute
16682,53,robbers
5512,72,local legends: varia
2980,4,historical legends
575,588,barfuß
1343,8,"Sage, historische"
19141,330,Literature
14968,825,wild hunt
18670,292,Riese
2340,615,Tod
5975,354,Berg
4594,938,Kloster
5599,733,Wenden (Nation)
10088,52,Räuber
8429,29,witches
19939,2229,Geld
16618,15762,Varia I
2263,2266,Schwanz
10616,334,Fachliteratur
5845,16,sacrilege
7637,6601,Wölfe zum Wallach gemacht
7548,870,"Tote red., erste Frau, Mutter"
18418,599,Ewig Leben: I
8969,7808,Bier
8458,8464,Wolke
14066,307,Wasser
2180,142,"Hexenausritt, Termine"
18649,732,Mecklenburg
16690,442,Stadt
1353,1069,Taube
4409,52,Räuber
4609,928,buttern
13269,9835,Scheidenräuper
7091,45,Lokalsage
19845,8,"Sage, historische"
9713,2204,Stall
1122,91,dead
8185,1497,Name
7439,7441,Groß/Klein Helle: Lüdershof
13370,19,Scheidengänger
16141,334,Fachliteratur
19956,32,Hexe
12599,2087,"Ort, Orte, wo Räuber hausen"
16748,870,"Tote red., erste Frau, Mutter"
17586,1738,Flasche
8912,246,Halskette
1813,415,water
9288,2171,Heibarg
8319,7018,Mahl
15692,19,Scheidengänger
9253,971,Blut
17240,407,Totenmesse
10526,394,haunting animals
9210,826,weiblich
10089,6609,Streiche
12768,10527,Pig
2525,19,Scheidengänger
3886,309,Hochzeit
15749,200,"Tiersage, Schwein - Pfannkuchen, der dicke fette Pfannkuchen"
16665,32,Hexe
7232,334,Fachliteratur
9378,848,"Pferd, allg. Abwehr etc."
16241,16,sacrilege
3253,8,"Sage, historische"
8319,29,witches
15857,8,"Sage, historische"
11755,91,dead
17190,442,Stadt
6816,292,Riese
16702,248,Kind
2392,482,Edelleute
7447,7452,Pan
17021,711,Mensch
14188,45,Lokalsage
16413,52,Räuber
1917,63,Blocksberg
15029,4661,Maus
6592,1659,Schmied
3902,3752,Nachbarin
11730,256,Ring
5572,1559,Allg.
14072,14075,Donnerwetter
19937,223,Viting
7444,206,Etymologie
2613,2614,morgen
6490,32,Hexe
3255,130,Franzose
5077,8,"Sage, historische"
18619,554,Taufe
13161,16,sacrilege
2161,2162,Blocksbergfahrt
9850,307,Wasser
1931,53,robbers
16138,1211,Robber-knight
4364,942,Gewitter
5969,72,local legends: varia
19313,835,Robber-knight gen.
9154,7361,Schlacht etc.
16964,16968,Arbeit
18758,472,Sweden
7092,140,When
8383,45,Lokalsage
14250,7368,to invite etc.
3976,93,Toter
9438,91,dead
16402,31,Vieh
4444,334,Fachliteratur
18820,524,Volkssage
16821,72,local legends: varia
16628,1162,Gälknoeker
18305,18306,Flicken
19862,235,Storch
9513,7021,Pipenbuck
14592,10250,Spruch
12947,250,"Kette tragen, Ring"
14471,93,Toter
17062,29,witches
10223,304,krank
16247,4,historical legends
6144,307,Wasser
18887,63,Blocksberg
8164,6647,tragen Berge zusammen
6348,32,Hexe
14333,52,Räuber
16691,869,Mutter
16293,928,buttern
19045,17914,Schäfer II
12657,555,moort
14156,466,Kirchliches
4966,371,Lenore
13037,5071,Schimmel (Pferd)
15962,554,Taufe
2420,437,"Taters, krup unner"
12027,12028,"Devil makes chain in church, ring"
15635,32,Hexe
1639,290,giants
10620,7456,Knothole
17690,32,Hexe
12846,524,Volkssage
12600,52,Räuber
6513,93,Toter
13246,11678,zeigt sich
15845,4,historical legends
13892,3804,Hand
13576,5144,Aberglaube
8048,351,Schatzsage
10475,5964,Geld brennt
14440,394,haunting animals
7873,53,robbers
19135,307,Wasser
10912,3104,Junge
17840,524,Volkssage
1588,1595,Reisender
12043,12045,kennen
15384,307,Wasser
119,29,witches
10834,7114,Uterhard
13752,582,laufen
7874,7877,Domänenrat
11730,253,tragen
521,523,Literatur
2940,139,reiten
7601,8,"Sage, historische"
19276,810,Varia
12540,45,Lokalsage
18024,2366,platzen
8715,42,Family
5828,40,Familie
8514,929,Buttern
10047,91,dead
16466,1229,Signal
16964,584,Stube
19812,290,giants
18338,45,Lokalsage
11034,8,"Sage, historische"
13021,836,Raubritter
19264,130,Franzose
17418,71,Hufeisen
5366,5372,saufen
4315,1333,Butter
6716,600,ewig
8578,8581,Mäten
15325,292,Riese
6259,6260,Pantoffel
16110,732,Mecklenburg
10836,599,Ewig Leben: I
16933,290,giants
11216,91,dead
13875,7288,Kaiser
7179,7181,grünnig
8388,8390,Sonnenaufgang
18591,482,Edelleute
8385,32,Hexe
13566,415,water
12071,93,Toter
13045,45,Lokalsage
18942,32,Hexe
7081,371,Lenore
13777,1156,hinrichten
14612,117,quid
17438,848,"Pferd, allg. Abwehr etc."
15346,290,giants
9248,415,water
6094,131,French people
7940,7945,Österreich
13771,70,Horse shoe etc.
8923,467,Ecclesiastical
10120,8,"Sage, historische"
11019,823,Wilde Jagd
4133,53,robbers
11409,1211,Robber-knight
14479,5296,Fischart
12418,10293,zwei
10754,8461,machen
575,583,Scherbe
17157,943,Thunderstorm
4574,223,Viting
17759,257,Kette
6841,290,giants
6669,8,"Sage, historische"
19298,395,treasure
4167,671,Toys
19196,810,Varia
11249,223,Viting
14431,8,"Sage, historische"
14930,93,Toter
14733,307,Wasser
6898,214,"Historic, elderly"
11762,246,Halskette
8676,1395,ausmessen
3841,1227,Untergang: Lit.
11159,4,historical legends
15676,32,Hexe
8648,6656,entrückt: Varia
10788,9287,heizen
760,8,"Sage, historische"
655,533,to fight
8653,91,dead
5101,5102,"Sage, noch nicht typisiert"
18019,420,"Persönlichkeiten, Familie etc."
2025,147,Haus
9896,45,Lokalsage
18240,799,Blutstropfen
608,482,Edelleute
6879,8,"Sage, historische"
7425,710,An Menschen
17183,29,witches
10670,4661,Maus
19519,80,werewolf
14333,333,Räubersage
17716,395,treasure
3784,29,witches
11015,810,Varia
1926,150,wann
9456,9457,Waul: ewig Jagen
10934,6254,Hemd etc.
15595,29,witches
8136,45,Lokalsage
1866,306,Speisekammer
4463,938,Kloster
15034,1559,Allg.
18898,13039,Kla(a)s Panz (umherirrender Geist)
12783,205,local legends: churches and passages
14725,4879,Dörfer
1206,1091,unterirdischer Gang
16343,823,Wilde Jagd
6992,885,Pastor
8429,1135,Zaum
18548,45,Lokalsage
13857,268,Zaubermittel
17586,3008,Sohn
11468,93,Toter
5264,2671,Riesensage
4850,560,Zwergensage
13488,4,historical legends
7987,977,Gallows
11785,32,Hexe
13944,32,Hexe
18019,4,historical legends
3478,2956,Edelmann
12948,7115,Uterhard etc.
10096,117,quid
6500,6509,Minsch
4094,130,Franzose
18834,29,witches
14673,440,destruction
13761,2956,Edelmann
16006,45,Lokalsage
8052,1227,Untergang: Lit.
6875,72,local legends: varia
6992,32,Hexe
18813,1975,weglaufen
3827,130,Franzose
14659,7912,Mauer
14619,93,Toter
2719,2721,Schimmelreiter
8677,3326,entrückt
608,616,Glasflasche
7752,117,quid
10236,52,Räuber
16047,1065,unschuldig
17295,2991,grünen
19525,885,Pastor
18726,3696,Spuk
11664,615,Tod
10600,257,Kette
18034,91,dead
2675,900,Mountain open
3267,32,Hexe
15894,15897,unterdrücken
5924,2798,Berge hohl
7163,52,Räuber
9531,937,Kirche
15640,32,Hexe
9713,29,witches
116,32,Hexe
9323,72,local legends: varia
14257,7361,Schlacht etc.
4651,4654,totschlagen
12657,12659,Schiff
18418,815,Turm
19025,2202,Worauf
2186,2171,Heibarg
17663,1775,not to fear
18372,928,buttern
5830,1135,Zaum
8835,826,weiblich
7092,7095,Pferd beschlagen
17850,30,on cattle
19956,117,quid
11218,232,Tiermärchen
2340,16,sacrilege
11951,7235,Etmylogie Lit.
15553,351,Schatzsage
19972,2069,General
9324,8,"Sage, historische"
18908,131,French people
10290,197,Hase
16309,938,Kloster
15064,52,Räuber
6198,8,"Sage, historische"
14940,823,Wilde Jagd
16012,555,moort
14733,524,Volkssage
19030,364,Pferd
3255,4,historical legends
1789,482,Edelleute
17690,15762,Varia I
4131,45,Lokalsage
17985,1854,Russian people
10990,290,giants
5514,8,"Sage, historische"
19135,543,Opfer
2340,1247,spuken
15716,236,fliegen
15818,292,Riese
16972,91,dead
9131,93,Toter
5069,364,Pferd
14727,256,Ring
12151,3303,Papedönke
4315,970,Melken
19932,63,Blocksberg
6419,6421,Koffer
17614,93,Toter
4539,617,Peitsche
11095,72,local legends: varia
8679,2626,Fischersagen
5022,5025,Vaddermann
3630,2171,Heibarg
4651,16,sacrilege
10061,1069,Taube
18161,20,Man who move the boundaries
14504,235,Storch
5921,929,Buttern
5656,5657,Kessel
6665,354,Berg
2226,250,"Kette tragen, Ring"
3103,970,Melken
6097,307,Wasser
16618,16619,färben
9053,3024,Besenstiel
13842,1717,Sieve border
13544,55,Störtebecker - Gödeke Michel
15122,52,Räuber
15949,72,local legends: varia
3349,1152,Zeichen
7831,29,witches
8837,256,Ring
17644,4,historical legends
16326,72,local legends: varia
14333,12762,gen.
11415,10250,Spruch
3105,233,"Tiersagen, Märchen I"
16356,14272,Erscheinung
8601,836,Raubritter
17015,206,Etymologie
3902,141,Bauersfrau
18856,188,Mädchen
17118,360,Frau
17874,332,bells
8998,63,Blocksberg
3532,309,Hochzeit
18649,4,historical legends
4573,942,Gewitter
12595,257,Kette
3293,72,local legends: varia
2160,45,Lokalsage
11331,29,witches
16851,194,Schwein
6318,20,Man who move the boundaries
17220,2718,Schlacht
11693,206,Etymologie
13296,330,Literature
12947,6019,küssen
5935,440,destruction
11077,395,treasure
7909,7912,Mauer
18252,354,Berg
16100,928,buttern
1541,1543,gekocht
9190,9191,Oracle
9602,415,water
7673,2271,Fische
13202,16,sacrilege
13752,1162,Gälknoeker
6269,19,Scheidengänger
1651,615,Tod
14422,16,sacrilege
16061,307,Wasser
9949,1718,Säbenrand
14163,105,Butterfass
2849,2853,Preesterkuul
7570,256,Ring
14753,292,Riese
3300,52,Räuber
9675,1069,Taube
19257,292,Riese
2670,2673,tun
13576,82,Abwehr
2321,93,Toter
2836,480,Haberlandt
17809,29,witches
17508,29,witches
6500,6504,Voss
5439,2520,Kobold
4409,1229,Signal
15213,466,Kirchliches
5617,16,sacrilege
8047,142,"Hexenausritt, Termine"
6901,250,"Kette tragen, Ring"
4166,41,local legends
5638,2717,Battle
15667,71,Hufeisen
14539,53,robbers
10982,378,Picture
7940,250,"Kette tragen, Ring"
2917,970,Melken
6404,130,Franzose
3886,195,Tiersage
7608,4286,zusammentragen
17552,334,Fachliteratur
1353,1362,Bauer
17681,289,Stein
14531,29,witches
7410,1497,Name
11285,1251,Knecht
12697,1250,köpfen
4766,131,French people
19115,16,sacrilege
9822,41,local legends
15196,10897,Stuhl
2500,93,Toter
2039,2043,Red eyes etc.
3208,615,Tod
9899,4879,Dörfer
17759,246,Halskette
8164,354,Berg
1194,1156,hinrichten
9738,9740,Erbse
15938,1360,Grab
10873,32,Hexe
3886,232,Tiermärchen
12027,3487,Kirche (Gebäude)
11921,3519,Dog
